X,Y,OBJECTID,PNT,CTGY,Y_WGS_84,X_WGS_84,HGHT,RMRK,SRC,HGHT_SRC,STS
2064216.86916817,-4021859.93199616,1454,15S10,3,-42229.35,-3758019.01,0,TMS 120C,17,,8
2063250.69465083,-4022529.20229935,1455,15S11,3,-43029.17,-3758575.81,0,DEMOLISHED,19,18,1
2064293.59852499,-4023487.70991488,1456,15S12,3,-42159.65,-3759364.13,16.31,,19,14,2
2064259.53105013,-4024261.53819437,1457,15S13,3,-42185.09,-3760003.78,16.042,,19,14,2
2065118.60884715,-4024384.52536856,1458,15T13,3,-41471.4,-3760102.27,17.403,,19,14,2
2065176.79174852,-4025241.20857799,1459,15T14,3,-41420,-3760810,15.745,Demolished,0,14,1
2065166.081335,-4027533.02477773,1460,15T16,3,-41420.61,-3762703.68,17.922,GP 6315/1993,13,14,2
2065520.53823531,-4028145.52519959,1461,15T17,3,-41124.21,-3763208.42,18.914,G.P.12811,13,14,2
2066447.12568896,-4023559.94938095,1462,15U12,3,-40371.32,-3759416.05,21.654,,19,14,2
2068131.92991216,-4022719.76590008,1463,15V11,3,-38975.29,-3758715.79,34.367,KLKSFTN NO3,19,14,2
2068231.71982674,-4038498.78600428,1464,15V28,3,-38838.89,-3771748.28,0,E 1134/90,13,,4
2069656.77954072,-4038776.13256295,1465,15W28,3,-37656.3,-3771972.41,0,G.P.6886/1993,13,,4
2070291.03114267,-4031668.88950247,1466,15X21,3,-37153.45,-3766102.38,0,M.P.EXT.51,13,,4
2071218.2862741,-4033639.18075838,1467,15X23,3,-36377.84,-3767726.48,29.728,MP EXT 38,19,15,4
2071458.69018338,-4034357.33954097,1468,15X24,3,-36176.14,-3768318.71,28.068,,19,14,2
2071487.84723068,-4035843.38232548,1469,15X25,3,-36147.26,-3769545.55,23.307,,19,14,2
2071086.32565156,-4036672.55789946,1470,15X26,3,-36477.64,-3770231.36,20.605,,19,14,2
2071052.28013128,-4037514.1508945,1471,15X27,3,-36503.19,-3770926.2,18.861,,19,14,2
2072420.71254292,-4033105.65568482,1472,15Y22,3,-35382,-3767282.13,30.567,MP EXT 54,19,15,4
2072010.02996059,-4034555.17510465,1473,15Y24,3,-35718.18,-3768480.32,26.023,,19,14,2
2072307.05584358,-4038006.49651919,1474,15Y27,3,-35461.1,-3771328.64,21.601,MP EXT 67,19,14,2
2072985.74851693,-4033992.70937878,1475,15Z23,3,-34910.54,-3768012.87,33.954,MP EXT 77,19,14,2
2073090.95692948,-4034799.90599603,1476,15Z24,3,-34820.81,-3768679.04,28.166,MP EXT 80,19,14,2
2073900.17014387,-4036142.04000184,1477,15Z25,3,-34145.58,-3769784.67,28.156,MP EXT 100,19,14,2
2073246.90758163,-4036786.53502959,1478,15Z26,3,-34685.43,-3770318.7,21.423,MP EXT 112,19,14,2
2072101.0493242,-4012712.36528813,1479,160DC13,3,-35710.62,-3750427.91,203.495,,19,18,2
2077939.4091403,-4009702.97096735,1480,160N6,3,-30866.57,-3747921.13,90.792,DEMOLISHED / See 223SM34,19,18,1
2065888.87201609,-4014014.75902949,1481,160O5,3,-40868.8,-3751526.03,0,DEMOLISHED,19,18,1
2071894.22550677,-4012567.17528006,1482,161DC13,3,-35882.96,-3750308.45,214.424,,19,18,2
2078054.58184223,-4009066.65861901,1483,161N6,3,-30772.53,-3747394.29,93.174,DEMOLISHED / See 225BS34,19,18,1
2071615.76802465,-4012478.97197226,1484,162DC13,3,-36114.66,-3750236.36,209.814,,19,18,2
2078037.79505775,-4008530.68478367,1485,162N6,3,-30787.92,-3746950.81,98.178,DEMOLISHED / See 226BS34,19,18,1
2065361.73600053,-4014121.2540947,1486,162O5,3,-41306.46,-3751616.01,0,DEMOLISHED,19,18,1
2071460.10947017,-4012614.41850815,1487,163DC13,3,-36243.6,-3750348.9,205.619,,19,18,2
2078025.80350377,-4008160.70822629,1488,163N6,3,-30798.88,-3746644.67,96.564,DEMOLISHED / See 227BS34,19,18,1
2064926.28040828,-4014191.40048109,1489,163O5,3,-41668.06,-3751675.61,0,DEMOLISHED,19,18,1
2071247.0728195,-4013022.07322205,1490,164DC13,3,-36419.36,-3750686.8,188.356,,19,18,2
2078002.92664772,-4007828.4323372,1491,164N6,3,-30818.79,-3746369.75,100.601,DEMOLISHED / See 228BS34,19,18,1
2064546.96154668,-4014145.98212671,1492,164O5,3,-41983.43,-3751639.43,0,DEMOLISHED,19,18,1
2071324.1555455,-4013300.25760024,1493,165DC13,3,-36354.42,-3750916.67,176.843,,19,18,2
2075659.21665571,-4008379.70580699,1494,165N6,3,-32765.85,-3746832.47,183.246,,19,18,2
2064200.15357534,-4013993.62933015,1495,165O5,3,-42272.18,-3751514.69,0,DEMOLISHED,19,18,1
2075078.77128674,-4016696.25104264,1496,165O6,3,-33224.38,-3753713.98,0,DEMOLISHED SEE 209O6,19,18,1
2071041.00395075,-4013196.33717529,1497,166DC13,3,-36590.06,-3750831.61,206.609,,19,25,2
2075769.66840766,-4008352.0645095,1498,166N6,3,-32674.1,-3746809.28,178.056,,19,18,2
2074701.77316041,-4016677.73630767,1499,166O6,3,-33537.64,-3753699.77,69.198,,19,25,2
2072427.80648425,-4013591.05534233,1500,167DC13,3,-35436.35,-3751153.75,145.394,,19,18,2
2063579.00509492,-4013603.4640644,1501,167O5,3,-42789.8,-3751194.27,0,DEMOLISHED,19,18,1
2074532.70350965,-4016668.00539274,1502,167O6,3,-33678.13,-3753692.22,68.736,,19,25,2
2070599.22439069,-4013264.15632235,1503,168DC13,3,-36956.98,-3750889.13,221.382,,19,25,2
2063163.88018804,-4013442.49676817,1504,168O5,3,-43135.38,-3751062.68,0,DEMOLISHED,19,18,1
2074522.82238467,-4016872.2883937,1505,168O6,3,-33685.74,-3753861.18,67.825,,19,25,2
2070789.51664201,-4013295.31391716,1506,169DC13,3,-36798.74,-3750914.29,188.354,,19,1,2
2076379.1354352,-4008274.79471905,1507,169N6,3,-32167.61,-3746743.61,143.529,,19,18,2
2062892.3982779,-4013437.00059552,1508,169O5,3,-43361.01,-3751059.16,0,DEMOLISHED,19,18,1
2074747.76935337,-4016882.35081113,1509,169O6,3,-33498.83,-3753868.84,68.53,,19,25,2
2059186.18007182,-4036467.17249592,1510,16A4,3,-46347.81,-3770105.08,5.534,,19,18,2
2043461.48153049,-4049343.62576259,1511,16AB18,3,-59322.47,-3780802.33,52.758,,19,18,2
2076246.39394268,-4031427.63360041,1512,16BA4,3,-32212.93,-3765885.01,0,,19,18,4
2074869.51876202,-4036197.1200092,1513,16BA8,3,-33341.46,-3769827.27,29.416,MP EXT 104,19,14,2
2080782.25072487,-4036129.10043588,1514,16BA9,3,-28437.75,-3769755.08,0,,19,18,4
2096530.98270538,-4037334.38554708,1515,16BB7,3,-15374.47,-3770719.77,134.777,,19,18,2
2100275.15557207,-4037359.3830946,1516,16BB8,3,-12269.44,-3770735.86,0,,19,18,4
2040399.37658619,-4047816.41413329,1517,16C3,3,-61867.51,-3779559.19,16.129,,19,18,2
2053430.43164238,-3989196.95889478,1518,16CB24,3,-51332.1,-3731026.19,12.804,PREVIOUSLY 18CB25,0,,2
2057905.47516528,-4007479.87488658,1519,16CD10,3,-47529.91,-3746150.03,7.844,,19,18,2
2073541.27296771,-4011853.72928485,1520,16DC13,3,-34516.26,-3749713.17,0,,19,18,4
2082312.3317905,-4009829.17448018,1521,16DC15,3,-27231.09,-3748014.46,98.66,,19,22,3
2068829.60495242,-4021259.12812137,1522,16DC17,3,-38400.86,-3757506.1,35.422,,19,18,2
2073674.49740319,-4021389.22986607,1523,16DC18,3,-34376.98,-3757598.21,56.804,,19,18,2
2075053.95947315,-4027963.68288113,1524,16DC23,3,-33212.36,-3763027.13,39.051,DEMOLISHED,19,18,1
2081049.31887801,-4027454.53060963,1525,16DC24,3,-28237.63,-3762590.34,54.899,,19,18,2
2082528.84596537,-4027289.00176447,1526,16DC25,3,-27010,-3762450,35.202,not surveyed,19,18,5
2064747.75043384,-4002605.27080179,1527,16DC6,3,-41858.55,-3742088.21,26.141,Demolished,19,3,1
2046208.96850136,-4021851.7231245,1528,16F10,3,-57183.57,-3758090.6,47.002,,19,14,2
2045734.87959086,-4022660.11347527,1529,16F11,3,-57573.21,-3758761.17,10.442,,19,14,2
2045706.20560192,-4023458.76853986,1530,16F12,3,-57593.01,-3759421.41,39.744,,19,14,2
2046118.28487555,-4024004.82310315,1531,16F13,3,-57248.13,-3759870.63,124.134,,19,14,2
2045799.82968135,-4018590.07105648,1532,16F7,3,-57539.68,-3755396.21,7.091,,19,14,2
2045973.63043779,-4019220.12761689,1533,16F8,3,-57392.16,-3755916.27,74.414,,19,,2
2045955.52109112,-4020068.33688408,1534,16F9,3,-57402.96,-3756617.62,81.439,,19,,2
2046875.40912709,-4021671.20157001,1535,16G10,3,-56631.03,-3757938.06,127.041,,19,14,2
2046486.2995376,-4022439.25195763,1536,16G11,3,-56950.35,-3758574.85,68.738,,19,14,2
2046863.34167266,-4023131.91503116,1537,16G12,3,-56633.84,-3759145.48,153.697,,19,14,2
2047635.94899119,-4017325.73047852,1538,16G6,3,-56020.65,-3754341.64,29.912,,19,14,2
2047170.51912055,-4018412.45748219,1539,16G7,3,-56401.97,-3755242.52,52.727,,19,,2
2048398.97436394,-4020958.19998025,1540,16H10,3,-55369.24,-3757341.2,,,19,21,3
2048539.94089923,-4019275.39086702,1541,16H8,3,-55260.27,-3755949.31,100.221,JOB F 285,19,15,4
2049486.60907207,-4021474.10767624,1542,16I10,3,-54463.52,-3757762.44,193.712,,19,14,2
2050015.30838375,-4018538.28174127,1543,16I7,3,-54038.28,-3755332.81,28.115,,19,,2
2049861.92142792,-4020673.2042877,1544,16I9,3,-54155.62,-3757098.59,94.208,,19,,2
2050879.83848293,-4021152.89172065,1545,16J10,3,-53308,-3757490.34,154.267,,19,14,2
2051606.86531464,-4017472.86626966,1546,16J6,3,-52721.12,-3754444.42,0,DEMOLISHED,19,18,1
2050703.08651462,-4018803.72667121,1547,16J7,3,-53465.73,-3755549.05,9.298,,19,,2
2051629.85749297,-4019507.65251267,1548,16J8,3,-52692.68,-3756126.74,0,DEMOLISHED,19,18,1
2051048.79134399,-4020164.03856363,1549,16J9,3,-53172.27,-3756672.09,74.362,,19,,2
2053246.34923789,-4026913.0767466,1550,16K16,3,-51316.89,-3762239.92,65.069,,19,14,2
2052993.44454107,-4018234.49808465,1551,16K7,3,-51565.81,-3755067.87,3.186,,19,14,2
2053287.72128816,-4020019.25898411,1552,16K9,3,-51313.38,-3756542.16,76.267,,19,,2
2054063.20280471,-4024840.35099919,1553,16L14,3,-50648.01,-3760523.57,77.558,,19,14,2
2053404.58442022,-4026667.99107008,1554,16L15,3,-51186.64,-3762036.71,56.734,,19,14,2
2053857.21557717,-4027577.54066073,1555,16L16,3,-50806.89,-3762786.17,123.269,,19,14,2
2054010.92842006,-4032503.30835968,1556,16L22,3,-50657.52,-3766854.2,48.737,,19,14,2
2053499.1104805,-4034399.71996426,1557,16L24,3,-51073.69,-3768422.47,36.89,,19,14,2
2054108.29771149,-4040791.7671564,1558,16L30,3,-50540.11,-3773696.17,59.315,F87/8,16,17,1
2053692.5503306,-4045693.99989591,1559,16L35,3,-50862.96,-3777742.67,25.76,,19,,2
2054312.64248632,-4018227.77241897,1560,16L7,3,-50470,-3755056.42,4.481,,19,14,2
2054576.804848,-4020693.77360555,1561,16L9,3,-50239.77,-3757094.05,90.419,,19,14,2
2055875.4870445,-4021647.26202163,1562,16M10,3,-49157.12,-3757876.59,27.8,,19,,2
2055413.15689036,-4022823.00137776,1563,16M11,3,-49535.98,-3758850.41,70.529,,19,14,2
2056153.69955214,-4023636.2011406,1564,16M12,3,-48917.6,-3759519.32,10.057,,19,18,2
2055038.48353558,-4024397.29653069,1565,16M13,3,-49840.25,-3760153.14,48.983,,19,18,2
2055727.99486279,-4025686.89227824,1566,16M14,3,-49262.25,-3761215.82,27.709,,19,14,2
2056145.00173275,-4025992.41347718,1567,16M15,3,-48914.77,-3761466.48,20.345,,19,,2
2056130.98106711,-4027166.03794949,1568,16M16,3,-48921.4,-3762436.25,35.241,,19,14,2
2054863.92369522,-4027995.56354665,1569,16M17,3,-49969.49,-3763127.08,102.12,,19,14,2
2054994.33675449,-4028795.34832247,1570,16M18,3,-49857.77,-3763787.23,68.671,,19,18,2
2055756.28269407,-4030246.6173515,1571,16M19,3,-49219.18,-3764982.73,41.471,,19,,2
2055937.36187867,-4030635.92679249,1572,16M20,3,-49067.25,-3765303.51,37.234,,19,14,2
2055711.69794831,-4032048.13130741,1573,16M21,3,-49248.43,-3766470.84,25.727,,19,14,2
2055330.39685521,-4032588.70310851,1574,16M22,3,-49562.45,-3766918.92,22.098,,19,14,2
2055615.60562833,-4033748.74003228,1575,16M23,3,-49320.83,-3767875.62,16.486,,19,14,2
2056011.8453879,-4035217.07905434,1576,16M24,3,-48985.84,-3769086.3,10.756,,19,14,2
2055519.2226455,-4035705.60136694,1577,16M25,3,-49392.34,-3769491.76,9.417,,19,14,2
2055818.08259531,-4036662.45107576,1578,16M26,3,-49140.35,-3770280.41,8.602,,19,14,2
2055904.5098803,-4037324.95528829,1579,16M27,3,-49065.83,-3770826.94,5.337,,19,14,2
2055972.65438234,-4038946.48482741,1580,16M28,3,-49002.37,-3772165.1,3.604,DEMOLISHED See,19,14,1
2056075.13348627,-4039408.39778662,1581,16M29,3,-48915.42,-3772545.9,3.196,ZERILDA P EXT 2,13,14,2
2054861.85868116,-4041341.1692876,1582,16M31,3,-49912.97,-3774146.22,50.924,F87/8,16,,2
2055432.68284668,-4043819.37827521,1583,16M33,3,-49429.03,-3776188.52,0,DEMOLISHED,19,18,1
2054837.04416898,-4019436.29762225,1584,16M8,3,-50029.12,-3756053.33,14.547,,19,,2
2056111.71966606,-4020853.56578681,1585,16M9,3,-48964.33,-3757219.48,17.866,,19,,2
2056772.58099757,-4021559.35066624,1586,16N10,3,-48412.51,-3757800.09,5.948,,19,,2
2056638.80931658,-4022391.67387201,1587,16N11,3,-48520.08,-3758488.64,7.345,,19,14,2
2056213.29865183,-4023731.31201713,1588,16N12,3,-48867.71,-3759597.67,9.647,,19,14,2
2056927.50319466,-4024359.77025246,1589,16N13,3,-48272.07,-3760114.01,20.471,,19,,2
2056581.8713175,-4024970.94033832,1590,16N14,3,-48556.44,-3760620.54,23.519,,19,14,2
2056326.60357321,-4026389.27319346,1591,16N15,3,-48762.33,-3761793.62,24.219,,19,,2
2056533.0029565,-4027231.23700271,1592,16N16,3,-48587.43,-3762488.4,31.705,,19,14,2
2056520.1136871,-4027671.91673783,1593,16N17,3,-48596.26,-3762852.54,34.666,,19,14,2
2056427.73622499,-4028727.56102709,1594,16N18,3,-48668.45,-3763725.04,48.563,,19,,2
2056883.85942605,-4029862.16509857,1595,16N19,3,-48285.12,-3764660.35,29.221,,19,14,2
2056323.61340323,-4030878.75739557,1596,16N20,3,-48745.71,-3765502.42,31.227,,19,14,2
2056401.18879531,-4032179.83906758,1597,16N21,3,-48675.81,-3766576.65,20.27,,19,14,2
2056541.83048489,-4032612.09154546,1598,16N22,3,-48557.29,-3766933.02,17.948,,19,14,2
2056493.87404988,-4034152.08647407,1599,16N23,3,-48590.54,-3768204.9,13.424,,19,14,2
2056717.79577189,-4034379.03630789,1600,16N24,3,-48403.83,-3768391.34,9.219,,19,14,2
2056312.97310685,-4037177.15693696,1601,16N26,3,-48727.72,-3770703.18,5.554,,19,14,2
2056814.95256332,-4037532.80236698,1602,16N27,3,-48309.92,-3770994.62,5.833,,19,14,2
2056486.83752188,-4038244.23037563,1603,16N28,3,-48579,-3771583.26,4.596,,19,14,2
2057777.26581848,-4039176.17843205,1604,16N29,3,-47505.06,-3772347.03,,DEMOLISHED,16,,1
2056368.55426625,-4042069.81439167,1605,16N32,3,-48660.8,-3774740.95,1.538,F 86/9,19,14,2
2060989.63625639,-4009721.02377232,1606,16N5,3,-44956.79,-3747992.2,13.521,,19,18,2
2056655.91557688,-4016347.8801407,1607,16N5(CD),3,-48531.42,-3753491.76,1.587,HT PROV,19,14,2
2076026.91168366,-4006962.66640015,1608,16N6,3,-32464.15,-3745658.69,172.794,,19,18,2
2056335.95570766,-4017348.08730833,1609,16N6(CD),3,-48793,-3754320.24,1.853,,19,14,2
2056853.81673025,-4020913.33769021,1610,16N9,3,-48347.77,-3757265.73,4.788,,19,14,2
2057772.44633788,-4022084.53386818,1611,16O11,3,-47580,-3758230,15.498,not surveyed,19,15,7
2058702.59034825,-4023462.79430676,1612,16O12,3,-46801.98,-3759365.32,0,DEMOLISHED,19,18,1
2058861.01105033,-4024800.28696051,1613,16O14,3,-46665,-3760470.01,0,DEMOLISHED,19,18,1
2058636.29699559,-4026359.15703249,1614,16O15,3,-46845.19,-3761759.06,17.836,,19,14,2
2058615.57739146,-4032061.94687536,1615,16O21,3,-46839.07,-3766470.01,16.905,SURVEYOR F DREW,6,14,2
2057697.19928937,-4032594.2230566,1616,16O22,3,-47598.82,-3766913.39,15.239,,19,14,2
2058300.45095811,-4034012.79585073,1617,16O23,3,-47092.5,-3768082.3,12.16,,19,14,2
2058121.00241117,-4038850.4068511,1618,16O28,3,-47221.39,-3772076.72,6.786,G.P.7054/1993,13,13,2
2058260.92659813,-4014657.1549397,1619,16O3,3,-47204.89,-3752086.74,4.703,,19,14,2
2069312.55430415,-4013328.53446497,1620,16O5,3,-38026.04,-3750946.6,0,,19,18,1
2078028.74197631,-4013925.70790863,1621,16O6,3,-30781,-3751414.35,80.091,,19,18,2
2058841.66648661,-4018649.6171973,1622,16O7,3,-46706.09,-3755385.96,14.246,,19,14,2
2059845.13615355,-4013295.66992185,1623,16P1,3,-45893.94,-3750954.14,15.73,,19,14,2
2059699.19801376,-4022704.64476853,1624,16P11,3,-45977.53,-3758734.66,6.648,,19,14,2
2060151.91606559,-4023341.36898791,1625,16P12,3,-45599.08,-3759259.1,7.296,,19,,2
2059921.74924534,-4024631.53442285,1626,16P13,3,-45785.04,-3760326.26,11.763,,19,,2
2060073.17842363,-4025028.45637031,1627,16P14,3,-45657.74,-3760653.66,12.363,,19,14,2
2060081.5413876,-4026296.13535788,1628,16P15,3,-45645.75,-3761701.13,16.923,,19,14,2
2059688.95381246,-4027407.48765877,1629,16P16,3,-45967.18,-3762620.94,22.047,,19,14,2
2060303.59153671,-4027661.84163499,1630,16P17,3,-45456.01,-3762828.62,19.257,,19,14,2
2059620.08911728,-4029386.83760217,1631,16P18,3,-46016.39,-3764256.4,19.32,,19,14,2
2059193.12560201,-4030085.267144,1632,16P19,3,-46367.89,-3764835.05,19.115,REPL 14P19,16,14,2
2060148.92919604,-4013415.44277342,1633,16P2,3,-45641,-3751052,0,DEMOLISHED SEE 26P2,19,18,1
2058987.86476331,-4030577.73952382,1634,16P20,3,-46536.22,-3765242.66,17.97,,16,14,2
2060163.56542626,-4016809.26932483,1635,16P5,3,-45615.36,-3753858.87,0,DEMOLISHED,19,18,1
2076971.37859946,-4022719.05155725,1636,16P6A,3,-31635.42,-3758687.87,49.712,,19,18,2
2060418.54175063,-4021608.92794112,1637,16Q10,3,-45384.55,-3757826.1,9.956,,19,14,2
2061554.50979509,-4023410.45736371,1638,16Q12,3,-44434.22,-3759310.67,8.041,,19,14,2
2061405.74812006,-4024596.61422158,1639,16Q13,3,-44553.13,-3760291.53,10.682,,19,14,2
2061609.86156976,-4025539.77123022,1640,16Q14,3,-44380.02,-3761070.12,0,,19,14,4
2061366.83709299,-4027331.58297493,1641,16Q16,3,-44574.8,-3762551.57,14.182,,19,14,2
2061112.87198285,-4027860.61625962,1642,16Q17,3,-44783.53,-3762989.64,16.727,,19,14,2
2061538.15351005,-4028859.39394476,1643,16Q18,3,-44426.68,-3763813.09,15.739,,19,14,2
2060501.77512417,-4015874.3934364,1644,16Q4,3,-45338.07,-3753084.4,14.785,,19,14,2
2061116.89720169,-4016400.60595775,1645,16Q5,3,-44824.94,-3753517.15,13.247,,19,14,2
2060974.5225125,-4017299.42196602,1646,16Q6,3,-44939.71,-3754260.98,11.12,,19,14,2
2063190.9768701,-4021681.74076591,1647,16R10,3,-43081.94,-3757875.55,14.62,,19,14,2
2063082.42885143,-4022662.89910977,1648,16R11,3,-43168.39,-3758686.95,13.026,,19,14,2
2062881.66134213,-4022943.41240578,1649,16R12,3,-43334.04,-3758919.56,13.407,,19,14,2
2062355.82170542,-4023899.03026474,1650,16R13,3,-43767.02,-3759711.36,11.809,,19,14,2
2062621.87579701,-4027799.62460802,1651,16R17,3,-43531.31,-3762933.41,18.616,,19,14,2
2062086.81203022,-4018284.31809086,1652,16R7,3,-44011.9,-3755071.04,13.556,,19,14,2
2064495.21255544,-4021829.41659644,1653,16S10,3,-41998.32,-3757992.76,0,,17,,8
2063467.34454571,-4021910.75339645,1654,16S11,3,-42851.58,-3758063.81,15.05,,19,14,2
2064450.30631386,-4023494.6161328,1655,16S12,3,-42029.51,-3759369.26,14.405,,19,14,2
2064135.58136047,-4024358.80385137,1656,16S13,3,-42287.64,-3760084.62,15.777,,19,14,2
2064333.21846465,-4025228.37223275,1657,16S14,3,-42120.36,-3760802.48,14.95,,17,14,2
2063349.13078248,-4018198.47755022,1658,16S7,3,-42963.64,-3754995.26,16.877,,19,14,2
2064902.74420131,-4024353.86742279,1659,16T13,3,-41650.73,-3760077.72,17.506,,19,14,2
2064871.31132004,-4026232.22794102,1660,16T15,3,-41670,-3761630,0,DEMOLISHED,19,18,1
2065029.5569176,-4027540.30362413,1661,16T16,3,-41533.9,-3762710.19,18.185,GP 6315/1993,13,14,2
2065514.40857622,-4027824.36953565,1662,16T17,3,-41130.45,-3762943.12,18.3,G.P.9383/93,13,14,2
2066488.81151193,-4023084.61737739,1663,16U12,3,-40338.38,-3759023.05,21.85,,19,14,2
2066301.39270061,-4024217.50928219,1664,16U13,3,-40490,-3759960,0,not surveyed,19,18,7
2066834.2159737,-4025163.84988895,1665,16U14,3,-40044.32,-3760740.16,24.502,DEMOLISHED,19,14,1
2066902.7367012,-4038189.41351004,1666,16U28,3,-39941.98,-3771497.52,0,E1275/87,16,18,4
2068203.58547146,-4038660.459897,1667,16V28,3,-38861.67,-3771881.82,0,E 1134/90,13,,4
2069444.40252738,-4038815.81862315,1668,16W28,3,-37832.27,-3772005.87,0,G.P.6886/1993,13,,4
2070489.3797538,-4031653.04591917,1669,16X21,3,-36988.93,-3766088.65,0,M.P.EXT.170,16,,4
2070912.92889454,-4033302.71470215,1670,16X22,3,-36632.23,-3767449.62,31.815,MP EXT 40,19,15,4
2071374.88591194,-4033636.22466351,1671,16X23,3,-36247.94,-3767723.54,30.212,MP EXT 38,19,15,4
2071576.37641213,-4034309.09295873,1672,16X24,3,-36078.67,-3768278.5,27.581,,19,14,2
2071220.29390541,-4035966.00920267,1673,16X25,3,-36368.78,-3769647.64,24.833,,19,14,2
2071214.28935576,-4036620.37218338,1674,16X26,3,-36371.68,-3770187.87,0,DEMOLISHED SEE 32X26,19,18,1
2071139.41773839,-4037585.83080184,1675,16X27,3,-36430.7,-3770985.09,17.197,,19,14,2
2072410.41507149,-4033015.98080905,1676,16Y22,3,-35390.82,-3767208.11,30.812,MP EXT 53,19,15,4
2072055.01545538,-4034665.74072632,1677,16Y24,3,-35680.52,-3768571.47,35.339,Heigh to be checked,19,14,2
2072215.69003977,-4037905.04084021,1678,16Y27,3,-35537.18,-3771245.18,22.103,MP EXT 67,19,14,2
2073620.25518944,-4032998.2447275,1679,16Z22,3,-34387.18,-3767189.76,0,G.P.12885,13,,4
2073189.03681814,-4034195.26425198,1680,16Z23,3,-34741.29,-3768179.5,38.25,MP EXT 82,19,14,2
2073118.64142137,-4034591.47370449,1681,16Z24,3,-34798.48,-3768506.86,30.426,G.P.10561,19,14,2
2073646.11793562,-4036144.09436682,1682,16Z25,3,-34356.28,-3769787.13,24.759,MP EXT 93,19,14,2
2073306.79872701,-4036928.63155048,1683,16Z26,3,-34635.33,-3770435.82,20.141,,19,14,2
2070842.40894703,-4013675.09789941,1684,170DC13,3,-36753.57,-3751228.27,161.65,,19,25,2
2076712.92669584,-4008251.98478832,1685,170N6,3,-31890.16,-3746723.8,126.477,Demolished,19,18,1
2062531.86894713,-4013487.12079383,1686,170O5,3,-43660.43,-3751101.99,0,DEMOLISHED,19,18,1
2075125.84184475,-4016901.93231937,1687,170O6,3,-33184.68,-3753883.93,0,DEMOLISHED SEE 210O6,19,18,1
2071044.93381855,-4013577.72890571,1688,171DC13,3,-36585.58,-3751147.08,160.287,,19,25,2
2074511.85719774,-4017086.89858157,1689,171O6,3,-33694.22,-3754038.68,0,,19,25,2
2071238.87291437,-4013594.61641515,1690,172DC13,3,-36424.36,-3751160.43,160.268,,19,18,2
2074799.95605612,-4017117.3563088,1691,172O6,3,-33454.79,-3754063.02,67.677,,19,25,2
2071494.90965501,-4013597.70266841,1692,173DC13,3,-36211.58,-3751162.17,146.877,,19,18,2
2077605.83959104,-4008315.92986524,1693,173N6,3,-31147.62,-3746774.26,112.261,,19,18,2
2075175.57906162,-4017137.43582921,1694,173O6,3,-33142.68,-3754078.53,67.872,,19,25,2
2071720.36494414,-4013522.23116758,1695,174DC13,3,-36024.46,-3751099.03,132.76,,19,18,2
2077722.28107647,-4008268.2181558,1696,174N6,3,-31050.94,-3746734.46,110.467,,19,18,2
2074547.09281732,-4017621.66922829,1697,174O6,3,-33663.38,-3754480.78,0,Demolished,19,18,1
2070878.89890682,-4013451.81655472,1698,175DC13,3,-36723.96,-3751043.46,173.26,,19,25,2
2076692.60997908,-4007711.6004248,1699,175N6,3,-31908.55,-3746276.65,136.551,,19,3,2
